FAILURE_NAME,UTILITY_DROP,AFFECTED_COMPONENT,CRITICALITY,UTILITY_INCREASE,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,REPLICA,REQUEST,0,1,FO
CF3,125.6990459,Comment Item Filter,7,125.6990459,1.66,3,0.5,10,2,1,1.430095414,HwRedeployComponent,13.4881317,158.2886289,15,585,-70,0,0
CF1,51.10171795,Persistence Service,7,51.10171795,0.35,9,0.5,2,9,0,1.189828205,RestartComponent,14.73108942,93.8030449,25,583,-56,-49,0
CF1,247.0201625,User Management Service,8,247.0201625,1.53,4,0.5,13,0,4,1.297983751,LwRedeployComponent,17.63671044,128.1755686,14,424,0,260,-260
CF1,212.0754457,Seller Reputation Item Filter,8,212.0754457,1.53,2,0.5,14,1,1,1.192455431,LwRedeployComponent,17.79636848,75.97996468,48,893,-112,0,-112
CF3,165.8680546,Bid and Buy Service,10,165.8680546,1.72,5,0.5,6,0,5,1.413194543,HwRedeployComponent,7.68021606,189.208131,3,114,0,180,-180
CF3,227.8814749,Reputation Service,8,227.8814749,1.69,4,0.5,12,0,4,1.211852506,HwRedeployComponent,14.0272306,151.5789161,22,801,0,240,-240
CF2,45.96765248,Comment Item Filter,7,45.96765248,0.35,3,0.5,4,2,1,1.003234752,RestartComponent,13.4881317,158.2886289,26,991,-28,0,0
CF1,199.9483709,Future Sales Item Filter,7,199.9483709,0.35,2,0.5,15,1,1,1.005162915,RestartComponent,11.61201278,170.676447,5,212,-105,0,-105
CF3,154.253221,Region Item Filter,6,154.253221,1.63,2,0.5,14,1,1,1.374677903,HwRedeployComponent,17.16943865,93.91547799,6,124,-84,0,-84
CF3,56.45740335,Comment Item Filter,7,56.45740335,1.66,3,0.5,5,2,1,1.354259665,HwRedeployComponent,13.4881317,158.2886289,14,527,-35,0,0
CF1,310.9196864,Authentication Service,7,310.9196864,1.87,10,0.85,3,9,1,1.038031361,HwRedeployComponent,5.10730384,156.5920872,23,869,-285.6,-249.9,0
CF3,130.0604116,Region Item Filter,6,130.0604116,1.63,2,0.5,12,1,1,1.393958838,HwRedeployComponent,17.16943865,93.91547799,24,542,-72,0,-72
CF2,127.2101695,Persistence Service,7,127.2101695,1.87,10,0.5,4,10,0,1.278983049,HwRedeployComponent,14.73108942,93.8030449,18,416,-126,-112,0
CF2,216.3138262,Persistence Service,7,216.3138262,1.96,13,0.5,5,13,0,1.118617376,HwRedeployComponent,14.73108942,93.8030449,15,330,-210,-192.5,0
CF3,167.3832795,Recommendation Item Filter,9,167.3832795,1.63,2,0.5,10,1,1,1.261672051,HwRedeployComponent,9.853347561,152.5462346,8,300,-90,0,-90
CF1,286.6744444,Last Second Sales Item Filter,10,286.6744444,1.66,3,0.5,15,2,1,1.33255556,HwRedeployComponent,9.667425092,81.91615479,24,472,-150,0,0
CF2,33.13688979,Availability Item Filter,8,33.13688979,1.64,3,0.5,3,2,1,1.486311021,LwRedeployComponent,5.637879756,107.8141421,3,56,-24,0,0
CF1,247.3287536,Item Management Service,8,247.3287536,1.69,4,0.5,13,0,4,1.267124643,HwRedeployComponent,7.445206458,103.3109746,21,526,0,260,-260
CF3,-1.197086956,Past Sales Item Filter,5,-1.197086956,1.63,2,0.5,1,1,1,1.119708696,HwRedeployComponent,19.39201685,188.8243981,19,881,-5,0,-5
CF3,377.7442548,Comment Item Filter,7,377.7442548,1.72,5,0.5,14,4,1,1.425574516,HwRedeployComponent,13.4881317,158.2886289,5,172,-294,-196,0
CF2,430.3395887,Persistence Service,7,430.3395887,0.35,9,0.5,14,9,0,1.066041128,RestartComponent,14.73108942,93.8030449,6,137,-392,-343,0
CF2,105.4832365,Last Second Sales Item Filter,10,105.4832365,0.35,4,0.5,4,3,1,1.451676355,RestartComponent,9.667425092,81.91615479,21,428,-80,-40,0
CF1,129.2091306,Future Sales Item Filter,7,129.2091306,0.35,2,0.5,10,1,1,1.07908694,RestartComponent,11.61201278,170.676447,9,373,-70,0,-70
CF1,166.7908485,Region Item Filter,6,166.7908485,1.66,3,0.5,15,2,1,1.320915147,HwRedeployComponent,17.16943865,93.91547799,36,838,-90,0,0
CF1,185.8914641,User Management Service,8,185.8914641,0.35,4,0.5,10,0,4,1.410853587,RestartComponent,17.63671044,128.1755686,20,630,0,200,-200
CF3,72.52242113,Comment Item Filter,7,72.52242113,1.63,2,0.5,6,1,1,1.147757887,HwRedeployComponent,13.4881317,158.2886289,15,561,-42,0,-42
CF2,98.65325271,Persistence Service,7,98.65325271,0.35,8,0.5,4,8,0,1.334674729,RestartComponent,14.73108942,93.8030449,10,225,-98,-84,0
CF2,89.82413363,Last Second Sales Item Filter,10,89.82413363,1.64,2,0.5,5,1,1,1.017586637,LwRedeployComponent,9.667425092,81.91615479,6,118,-50,0,-50
CF2,15.46453081,Bid and Buy Service,10,15.46453081,1.72,5,0.5,1,0,5,1.453546919,HwRedeployComponent,7.68021606,189.208131,8,352,0,30,-30
CF3,266.2528633,User Management Service,8,266.2528633,1.69,4,0.5,14,0,4,1.374713669,HwRedeployComponent,17.63671044,128.1755686,20,640,0,280,-280
CF2,381.4681303,Persistence Service,7,381.4681303,0.35,8,0.5,14,8,0,1.05318697,RestartComponent,14.73108942,93.8030449,20,450,-343,-294,0
CF3,868.1222275,Query Service,9,868.1222275,2.02,15,0.5,7,14,1,1.387777255,HwRedeployComponent,12.89818771,87.25315103,36,782,-819,-756,0
CF3,305.9302337,Last Second Sales Item Filter,10,305.9302337,1.72,5,0.5,8,4,1,1.40697663,HwRedeployComponent,9.667425092,81.91615479,2,34,-240,-160,0
CF3,132.5214484,Recommendation Item Filter,9,132.5214484,1.63,2,0.5,8,1,1,1.147855163,HwRedeployComponent,9.853347561,152.5462346,15,558,-72,0,-72
CF2,161.8347646,Buy Now Item Filter,8,161.8347646,1.66,3,0.5,11,2,1,1.416523543,HwRedeployComponent,16.2191377,143.3773476,7,250,-88,0,0
CF1,41.34246304,Recommendation Item Filter,9,41.34246304,1.53,3,0.5,3,2,1,1.265753696,LwRedeployComponent,9.853347561,152.5462346,26,989,-27,0,0
CF1,48.90052208,Future Sales Item Filter,7,48.90052208,0.35,4,0.5,3,3,1,1.409947792,RestartComponent,11.61201278,170.676447,12,491,-42,-21,0
CF2,5.24841958,Buy Now Item Filter,8,5.24841958,0.35,2,0.5,1,1,1,1.075158042,RestartComponent,16.2191377,143.3773476,3,106,-8,0,-8
CF3,377.4609562,Bid and Buy Service,10,377.4609562,1.72,5,0.5,13,0,5,1.253904381,HwRedeployComponent,7.68021606,189.208131,6,264,0,390,-390
CF2,89.67286935,Last Second Sales Item Filter,10,89.67286935,1.66,3,0.5,5,2,1,1.032713065,HwRedeployComponent,9.667425092,81.91615479,29,586,-50,0,0
CF3,1594.673529,Authentication Service,7,1594.673529,1.87,10,0.85,15,9,1,1.182647144,HwRedeployComponent,5.10730384,156.5920872,12,464,-1428,-1249.5,0
CF1,27.26195294,Future Sales Item Filter,7,27.26195294,1.53,2,0.5,3,1,1,1.473804706,LwRedeployComponent,11.61201278,170.676447,3,106,-21,0,-21
CF3,181.6397755,Buy Now Item Filter,8,181.6397755,1.63,2,0.5,12,1,1,1.036022451,HwRedeployComponent,16.2191377,143.3773476,9,311,-96,0,-96
CF3,367.056751,Persistence Service,7,367.056751,1.84,9,0.5,12,9,0,1.094324895,HwRedeployComponent,14.73108942,93.8030449,39,908,-336,-294,0
CF3,221.2469204,Recommendation Item Filter,9,221.2469204,1.66,3,0.5,13,2,1,1.27530796,HwRedeployComponent,9.853347561,152.5462346,18,672,-117,0,0
CF3,52.57118367,Seller Reputation Item Filter,8,52.57118367,1.66,3,0.5,4,2,1,1.142881633,HwRedeployComponent,17.79636848,75.97996468,44,830,-32,0,0
CF3,86.48302891,Past Sales Item Filter,5,86.48302891,1.66,3,0.5,10,2,1,1.351697109,HwRedeployComponent,19.39201685,188.8243981,17,772,-50,0,0
CF2,129.3702086,Past Sales Item Filter,5,129.3702086,1.66,3,0.5,14,2,1,1.06297914,HwRedeployComponent,19.39201685,188.8243981,17,767,-70,0,0
CF1,46.6470162,Region Item Filter,6,46.6470162,1.66,3,0.5,5,2,1,1.33529838,HwRedeployComponent,17.16943865,93.91547799,19,430,-30,0,0
CF2,66.28864678,User Management Service,8,66.28864678,0.35,4,0.5,4,0,4,1.371135322,RestartComponent,17.63671044,128.1755686,30,930,0,80,-80
CF3,98.65325271,Persistence Service,7,98.65325271,1.81,8,0.5,4,8,0,1.334674729,HwRedeployComponent,14.73108942,93.8030449,10,225,-98,-84,0
CF1,351.5825092,Persistence Service,7,351.5825092,1.53,8,0.5,13,8,0,1.241749084,LwRedeployComponent,14.73108942,93.8030449,10,221,-318.5,-273,0
CF1,151.9167419,Inventory Service,9,151.9167419,1.66,3,0.5,6,1,2,1.008325812,HwRedeployComponent,13.07438129,70.4972201,54,940,-81,0,-81
CF3,10.81203967,Future Sales Item Filter,7,10.81203967,1.69,4,0.5,1,3,1,1.018796033,HwRedeployComponent,11.61201278,170.676447,10,389,-14,-7,0
CF1,50.41922842,Availability Item Filter,8,50.41922842,1.63,2,0.5,4,1,1,1.358077158,HwRedeployComponent,5.637879756,107.8141421,4,96,-32,0,-32
CF2,78.68965476,Recommendation Item Filter,9,78.68965476,1.63,2,0.5,5,1,1,1.131034524,HwRedeployComponent,9.853347561,152.5462346,25,931,-45,0,-45
CF1,35.58187697,Authentication Service,7,35.58187697,1.72,5,0.85,1,4,1,1.201812303,HwRedeployComponent,5.10730384,156.5920872,6,219,-35.7,-23.8,0
CF1,17.20208901,Bid and Buy Service,10,17.20208901,1.53,5,0.5,1,0,5,1.279791099,LwRedeployComponent,7.68021606,189.208131,5,190,0,30,-30
CF1,321.3504196,Authentication Service,7,321.3504196,1.53,8,0.85,4,7,1,1.184958039,LwRedeployComponent,5.10730384,156.5920872,1,17,-285.6,-238,0
CF1,68.83910492,User Management Service,8,68.83910492,1.69,4,0.5,4,0,4,1.116089508,HwRedeployComponent,17.63671044,128.1755686,27,842,0,80,-80
CF3,137.6105891,Category Item Filter,5,137.6105891,1.63,2,0.5,15,1,1,1.238941095,HwRedeployComponent,12.06781267,83.23832011,40,823,-75,0,-75
CF2,299.9833526,Seller Reputation Item Filter,8,299.9833526,1.64,4,0.5,13,3,1,1.201664736,LwRedeployComponent,17.79636848,75.97996468,4,71,-208,-104,0
CF1,115.9349749,Buy Now Item Filter,8,115.9349749,1.63,2,0.5,8,1,1,1.206502511,HwRedeployComponent,16.2191377,143.3773476,10,349,-64,0,-64
CF1,702.6252809,Authentication Service,7,744.6252809,1.96,13,0.9,5,12,1,1.13747191,ReplaceComponent,5.10730384,156.5920872,18,704,-693,-630,0
CF3,75.86396034,Bid and Buy Service,10,75.86396034,1.72,5,0.5,3,0,5,1.413603966,HwRedeployComponent,7.68021606,189.208131,9,424,0,90,-90
CF1,-2.334397148,Region Item Filter,6,-2.334397148,0.35,2,0.5,1,1,1,1.433439715,RestartComponent,17.16943865,93.91547799,36,831,-6,0,-6
CF3,23.54250049,Region Item Filter,6,23.54250049,1.63,2,0.5,3,1,1,1.245749951,HwRedeployComponent,17.16943865,93.91547799,32,749,-18,0,-18
CF3,67.79703618,Reputation Service,8,67.79703618,1.69,4,0.5,4,0,4,1.220296382,HwRedeployComponent,14.0272306,151.5789161,21,783,0,80,-80
CF1,86.64550877,Item Management Service,8,86.64550877,1.53,4,0.5,5,0,4,1.335449123,LwRedeployComponent,7.445206458,103.3109746,31,783,0,100,-100
CF1,413.6427065,Authentication Service,7,438.8427065,1.78,7,0.9,6,6,1,1.475729346,ReplaceComponent,5.10730384,156.5920872,23,865,-378,-302.4,0
CF3,136.6701964,Bid and Buy Service,10,136.6701964,1.72,5,0.5,5,0,5,1.332980361,HwRedeployComponent,7.68021606,189.208131,19,891,0,150,-150
CF3,46.53831586,Past Sales Item Filter,5,46.53831586,1.63,2,0.5,6,1,1,1.346168414,HwRedeployComponent,19.39201685,188.8243981,14,631,-30,0,-30
CF3,129.6811553,Last Second Sales Item Filter,10,129.6811553,1.63,2,0.5,7,1,1,1.031884471,HwRedeployComponent,9.667425092,81.91615479,18,352,-70,0,-70
CF1,82.5515834,Region Item Filter,6,82.5515834,1.53,2,0.5,8,1,1,1.34484166,LwRedeployComponent,17.16943865,93.91547799,42,983,-48,0,-48
CF2,256.5676609,Recommendation Item Filter,9,256.5676609,1.64,3,0.5,15,2,1,1.343233912,LwRedeployComponent,9.853347561,152.5462346,11,384,-135,0,0
CF1,178.2561448,Availability Item Filter,8,178.2561448,1.63,2,0.5,12,1,1,1.374385517,HwRedeployComponent,5.637879756,107.8141421,10,247,-96,0,-96
CF2,226.183225,Bid and Buy Service,10,226.183225,1.72,5,0.5,8,0,5,1.381677499,HwRedeployComponent,7.68021606,189.208131,6,255,0,240,-240
CF1,128.1773185,Future Sales Item Filter,7,128.1773185,1.53,3,0.5,10,2,1,1.182268146,LwRedeployComponent,11.61201278,170.676447,3,100,-70,0,0
CF3,69.80652239,Buy Now Item Filter,8,69.80652239,1.63,2,0.5,5,1,1,1.019347761,HwRedeployComponent,16.2191377,143.3773476,24,856,-40,0,-40
CF3,351.6613119,Persistence Service,7,351.6613119,1.81,8,0.5,13,8,0,1.233868807,HwRedeployComponent,14.73108942,93.8030449,2,29,-318.5,-273,0
CF1,210.0653867,Seller Reputation Item Filter,8,210.0653867,1.53,3,0.5,14,2,1,1.393461333,LwRedeployComponent,17.79636848,75.97996468,19,360,-112,0,0
CF3,59.64910741,Future Sales Item Filter,7,59.64910741,1.63,2,0.5,5,1,1,1.035089259,HwRedeployComponent,11.61201278,170.676447,23,956,-35,0,-35
CF2,89.82413363,Last Second Sales Item Filter,10,89.82413363,1.64,2,0.5,5,1,1,1.017586637,LwRedeployComponent,9.667425092,81.91615479,6,118,-50,0,-50
CF1,45.17630238,Item Management Service,8,45.17630238,0.35,4,0.5,3,0,4,1.482369762,RestartComponent,7.445206458,103.3109746,19,480,0,60,-60
CF3,71.10487653,Future Sales Item Filter,7,71.10487653,1.63,2,0.5,6,1,1,1.289512347,HwRedeployComponent,11.61201278,170.676447,10,394,-42,0,-42
CF1,48.46882835,Item Management Service,8,48.46882835,1.69,4,0.5,3,0,4,1.153117165,HwRedeployComponent,7.445206458,103.3109746,2,31,0,60,-60
CF3,50.89589043,Future Sales Item Filter,7,50.89589043,1.69,4,0.5,3,3,1,1.210410957,HwRedeployComponent,11.61201278,170.676447,14,584,-42,-21,0
CF2,258.5476804,Persistence Service,7,258.5476804,0.35,11,0.5,7,11,0,1.095231958,RestartComponent,14.73108942,93.8030449,34,781,-245,-220.5,0
CF3,29.22745857,Category Item Filter,5,29.22745857,1.63,2,0.5,4,1,1,1.077254143,HwRedeployComponent,12.06781267,83.23832011,27,546,-20,0,-20
CF2,168.2895803,Future Sales Item Filter,7,168.2895803,1.66,3,0.5,13,2,1,1.371041969,HwRedeployComponent,11.61201278,170.676447,19,781,-91,0,0
CF2,97.21280141,Future Sales Item Filter,7,97.21280141,0.35,3,0.5,8,2,1,1.478719859,RestartComponent,11.61201278,170.676447,4,137,-56,0,0
CF3,6.601383227,Last Second Sales Item Filter,10,6.601383227,1.63,2,0.5,1,1,1,1.339861677,HwRedeployComponent,9.667425092,81.91615479,16,317,-10,0,-10
CF3,6.254571422,Last Second Sales Item Filter,10,6.254571422,1.63,2,0.5,1,1,1,1.374542858,HwRedeployComponent,9.667425092,81.91615479,21,430,-10,0,-10
CF1,113.3448458,Buy Now Item Filter,8,113.3448458,1.63,2,0.5,8,1,1,1.465515421,HwRedeployComponent,16.2191377,143.3773476,24,825,-64,0,-64
CF1,71.80555725,Comment Item Filter,7,71.80555725,0.35,4,0.5,4,3,1,1.219444275,RestartComponent,13.4881317,158.2886289,7,269,-56,-28,0
CF1,2262.904816,Query Service,9,2262.904816,1.53,24,0.5,11,23,1,1.409518368,LwRedeployComponent,12.89818771,87.25315103,24,515,-2178,-2079,0
CF1,105.3755591,Last Second Sales Item Filter,10,105.3755591,1.53,3,0.5,6,2,1,1.462444092,LwRedeployComponent,9.667425092,81.91615479,19,382,-60,0,0
CF2,105.7704952,User Management Service,8,105.7704952,1.69,4,0.5,6,0,4,1.422950479,HwRedeployComponent,17.63671044,128.1755686,2,60,0,120,-120
CF3,100.9783821,Availability Item Filter,8,100.9783821,1.66,3,0.5,7,2,1,1.102161792,HwRedeployComponent,5.637879756,107.8141421,23,616,-56,0,0
CF2,66.28864678,User Management Service,8,66.28864678,1.64,4,0.5,4,0,4,1.371135322,LwRedeployComponent,17.63671044,128.1755686,30,930,0,80,-80
CF1,130.0571207,Recommendation Item Filter,9,130.0571207,1.53,3,0.5,8,2,1,1.394287926,LwRedeployComponent,9.853347561,152.5462346,6,209,-72,0,0
CF2,225.1882682,Availability Item Filter,8,225.1882682,0.35,3,0.5,15,2,1,1.481173181,RestartComponent,5.637879756,107.8141421,33,881,-120,0,0
CF3,367.6096708,Inventory Service,9,367.6096708,1.66,3,0.5,14,1,2,1.039032919,HwRedeployComponent,13.07438129,70.4972201,39,683,-189,0,-189
CF1,2822.9949,Query Service,9,2822.9949,1.53,22,0.5,15,21,1,1.200509964,LwRedeployComponent,12.89818771,87.25315103,12,252,-2700,-2565,0
CF2,35.34909349,Seller Reputation Item Filter,8,35.34909349,1.66,3,0.5,3,2,1,1.265090651,HwRedeployComponent,17.79636848,75.97996468,6,102,-24,0,0
CF3,6.569169001,Recommendation Item Filter,9,6.569169001,1.66,3,0.5,1,2,1,1.1430831,HwRedeployComponent,9.853347561,152.5462346,12,422,-9,0,0
CF3,348.1965735,Seller Reputation Item Filter,8,348.1965735,1.69,4,0.5,15,3,1,1.180342653,HwRedeployComponent,17.79636848,75.97996468,12,213,-240,-120,0
CF2,94.83006688,Recommendation Item Filter,9,94.83006688,1.64,4,0.5,4,3,1,1.316993312,LwRedeployComponent,9.853347561,152.5462346,25,940,-72,-36,0
CF1,165.9984097,Reputation Service,8,165.9984097,0.35,4,0.5,9,0,4,1.400159027,RestartComponent,14.0272306,151.5789161,13,461,0,180,-180
CF2,9.463830312,Comment Item Filter,7,9.463830312,1.64,4,0.5,1,3,1,1.153616969,LwRedeployComponent,13.4881317,158.2886289,22,842,-14,-7,0
CF3,8.48198354,User Management Service,8,8.48198354,1.69,4,0.5,1,0,4,1.151801646,HwRedeployComponent,17.63671044,128.1755686,11,323,0,20,-20
CF1,167.8113701,Future Sales Item Filter,7,167.8113701,1.53,2,0.5,13,1,1,1.418862989,LwRedeployComponent,11.61201278,170.676447,16,651,-91,0,-91
CF3,179.070236,Buy Now Item Filter,8,179.070236,1.63,2,0.5,12,1,1,1.292976397,HwRedeployComponent,16.2191377,143.3773476,10,356,-96,0,-96
CF3,85.06436996,Reputation Service,8,85.06436996,1.69,4,0.5,5,0,4,1.493563004,HwRedeployComponent,14.0272306,151.5789161,23,869,0,100,-100
CF2,88.87765834,Item Management Service,8,88.87765834,1.64,4,0.5,5,0,4,1.112234166,LwRedeployComponent,7.445206458,103.3109746,26,668,0,100,-100
CF1,25.82573781,Category Item Filter,5,25.82573781,1.53,2,0.5,4,1,1,1.417426219,LwRedeployComponent,12.06781267,83.23832011,25,511,-20,0,-20
CF3,3.62624661,Comment Item Filter,7,3.62624661,1.63,2,0.5,1,1,1,1.037375339,HwRedeployComponent,13.4881317,158.2886289,10,378,-7,0,-7
CF1,50.62511977,Seller Reputation Item Filter,8,50.62511977,0.35,2,0.5,4,1,1,1.337488023,RestartComponent,17.79636848,75.97996468,2,27,-32,0,-32
CF3,11.68702273,Availability Item Filter,8,11.68702273,1.69,4,0.5,1,3,1,1.231297727,HwRedeployComponent,5.637879756,107.8141421,4,106,-16,-8,0
CF1,439.9786327,Bid and Buy Service,10,439.9786327,0.35,5,0.5,15,0,5,1.002136727,RestartComponent,7.68021606,189.208131,7,331,0,450,-450
CF3,19.81802208,Past Sales Item Filter,5,19.81802208,1.63,2,0.5,3,1,1,1.018197792,HwRedeployComponent,19.39201685,188.8243981,16,715,-15,0,-15
CF2,212.2247922,Availability Item Filter,8,212.2247922,1.66,3,0.5,14,2,1,1.177520781,HwRedeployComponent,5.637879756,107.8141421,28,749,-112,0,0
CF1,437.4540423,Bid and Buy Service,10,437.4540423,0.35,5,0.5,15,0,5,1.254595775,RestartComponent,7.68021606,189.208131,16,713,0,450,-450
CF3,45.96765248,Comment Item Filter,7,45.96765248,1.66,3,0.5,4,2,1,1.003234752,HwRedeployComponent,13.4881317,158.2886289,26,991,-28,0,0
CF1,1413.548183,Authentication Service,7,1413.548183,0.35,9,0.85,15,8,1,1.445181683,RestartComponent,5.10730384,156.5920872,9,334,-1249.5,-1071,0
CF1,1609.900232,Query Service,9,1609.900232,0.35,16,0.5,12,15,1,1.009976762,RestartComponent,12.89818771,87.25315103,6,115,-1512,-1404,0
CF3,228.2478831,User Management Service,8,228.2478831,1.69,4,0.5,12,0,4,1.175211693,HwRedeployComponent,17.63671044,128.1755686,22,693,0,240,-240
CF2,28.0394254,Comment Item Filter,7,28.0394254,0.35,3,0.5,3,2,1,1.39605746,RestartComponent,13.4881317,158.2886289,2,40,-21,0,0
CF1,39.88954671,Recommendation Item Filter,9,39.88954671,1.63,2,0.5,3,1,1,1.411045329,HwRedeployComponent,9.853347561,152.5462346,10,367,-27,0,-27
CF1,448.7492166,Query Service,9,448.7492166,1.53,18,0.5,3,17,1,1.02507834,LwRedeployComponent,12.89818771,87.25315103,16,340,-432,-405,0
CF3,57.64473385,Comment Item Filter,7,57.64473385,1.66,3,0.5,5,2,1,1.235526615,HwRedeployComponent,13.4881317,158.2886289,13,495,-35,0,0
CF1,818.0882351,Authentication Service,7,818.0882351,1.53,11,0.85,7,10,1,1.491176495,LwRedeployComponent,5.10730384,156.5920872,10,379,-749.7,-666.4,0
CF3,35.82464069,Seller Reputation Item Filter,8,35.82464069,1.63,2,0.5,3,1,1,1.217535931,HwRedeployComponent,17.79636848,75.97996468,43,816,-24,0,-24
CF1,97.42332562,Comment Item Filter,7,97.42332562,1.66,3,0.5,8,2,1,1.457667438,HwRedeployComponent,13.4881317,158.2886289,22,868,-56,0,0
CF3,199.028909,Persistence Service,7,199.028909,1.87,10,0.5,6,10,0,1.097109095,HwRedeployComponent,14.73108942,93.8030449,18,407,-189,-168,0
CF3,67.66730963,Reputation Service,8,67.66730963,1.69,4,0.5,4,0,4,1.233269037,HwRedeployComponent,14.0272306,151.5789161,6,215,0,80,-80
CF1,415.1018185,Authentication Service,7,415.1018185,1.53,10,0.85,4,9,1,1.329818148,LwRedeployComponent,5.10730384,156.5920872,22,834,-380.8,-333.2,0
CF1,316.007146,Bid and Buy Service,10,316.007146,1.53,5,0.5,11,0,5,1.399285404,LwRedeployComponent,7.68021606,189.208131,10,459,0,330,-330
CF1,209.7772634,Buy Now Item Filter,8,209.7772634,0.35,3,0.5,14,2,1,1.422273657,RestartComponent,16.2191377,143.3773476,24,841,-112,0,0
CF1,30.97077789,Future Sales Item Filter,7,30.97077789,1.66,3,0.5,3,2,1,1.102922211,HwRedeployComponent,11.61201278,170.676447,10,400,-21,0,0
CF3,85.11647313,Item Management Service,8,85.11647313,1.69,4,0.5,5,0,4,1.488352687,HwRedeployComponent,7.445206458,103.3109746,34,872,0,100,-100
CF3,549.7224243,Last Second Sales Item Filter,10,549.7224243,1.72,5,0.5,14,4,1,1.027757569,HwRedeployComponent,9.667425092,81.91615479,23,462,-420,-280,0
CF3,488.8180749,Persistence Service,7,488.8180749,1.9,11,0.5,13,11,0,1.168192507,HwRedeployComponent,14.73108942,93.8030449,27,617,-455,-409.5,0
CF1,283.3978955,Persistence Service,7,283.3978955,0.35,7,0.5,12,7,0,1.060210447,RestartComponent,14.73108942,93.8030449,41,950,-252,-210,0
CF3,97.97895854,Category Item Filter,5,97.97895854,1.66,3,0.5,11,2,1,1.202104146,HwRedeployComponent,12.06781267,83.23832011,35,725,-55,0,0
CF2,12.59147958,Seller Reputation Item Filter,8,12.59147958,1.64,4,0.5,1,3,1,1.140852042,LwRedeployComponent,17.79636848,75.97996468,26,480,-16,-8,0
CF1,126.499088,Item Management Service,8,126.499088,1.69,4,0.5,7,0,4,1.350091195,HwRedeployComponent,7.445206458,103.3109746,5,110,0,140,-140
CF1,213.5927335,Seller Reputation Item Filter,8,213.5927335,1.63,2,0.5,14,1,1,1.040726655,HwRedeployComponent,17.79636848,75.97996468,3,43,-112,0,-112
CF1,268.2334874,User Management Service,8,268.2334874,0.35,4,0.5,14,0,4,1.176651258,RestartComponent,17.63671044,128.1755686,30,949,0,280,-280
CF1,153.4903949,Persistence Service,7,153.4903949,1.53,8,0.5,6,8,0,1.450960512,LwRedeployComponent,14.73108942,93.8030449,27,619,-147,-126,0
CF2,65.5916521,Past Sales Item Filter,5,65.5916521,1.63,2,0.5,8,1,1,1.44083479,HwRedeployComponent,19.39201685,188.8243981,14,616,-40,0,-40
CF3,180.5135754,Seller Reputation Item Filter,8,180.5135754,1.69,4,0.5,8,3,1,1.148642461,HwRedeployComponent,17.79636848,75.97996468,52,987,-128,-64,0
CF3,177.0156557,Inventory Service,9,177.0156557,1.66,3,0.5,7,1,2,1.198434426,HwRedeployComponent,13.07438129,70.4972201,44,767,-94.5,0,-94.5
CF3,128.9758237,Item Management Service,8,128.9758237,1.69,4,0.5,7,0,4,1.102417626,HwRedeployComponent,7.445206458,103.3109746,35,895,0,140,-140
CF3,300.9004773,Availability Item Filter,8,300.9004773,1.69,4,0.5,13,3,1,1.109952271,HwRedeployComponent,5.637879756,107.8141421,21,561,-208,-104,0
CF2,101.0200119,Availability Item Filter,8,101.0200119,1.63,2,0.5,7,1,1,1.097998805,HwRedeployComponent,5.637879756,107.8141421,15,393,-56,0,-56
CF3,266.2348049,Reputation Service,8,266.2348049,1.69,4,0.5,14,0,4,1.376519508,HwRedeployComponent,14.0272306,151.5789161,26,957,0,280,-280
CF1,139.1610057,Bid and Buy Service,10,139.1610057,0.35,5,0.5,5,0,5,1.08389943,RestartComponent,7.68021606,189.208131,13,583,0,150,-150
CF3,166.4878944,Past Sales Item Filter,5,166.4878944,1.69,4,0.5,12,3,1,1.351210556,HwRedeployComponent,19.39201685,188.8243981,16,746,-120,-60,0
CF3,48.9577961,Last Second Sales Item Filter,10,48.9577961,1.63,2,0.5,3,1,1,1.10422039,HwRedeployComponent,9.667425092,81.91615479,15,292,-30,0,-30
CF2,13.20847631,Region Item Filter,6,13.20847631,1.66,3,0.5,2,2,1,1.079152369,HwRedeployComponent,17.16943865,93.91547799,14,311,-12,0,0
CF1,129.1262122,Recommendation Item Filter,9,129.1262122,1.53,2,0.5,8,1,1,1.487378779,LwRedeployComponent,9.853347561,152.5462346,18,657,-72,0,-72
CF3,72.97056104,Comment Item Filter,7,72.97056104,1.72,5,0.5,3,4,1,1.102943896,HwRedeployComponent,13.4881317,158.2886289,21,802,-63,-42,0
CF3,36.57517268,Category Item Filter,5,36.57517268,1.66,3,0.5,5,2,1,1.342482732,HwRedeployComponent,12.06781267,83.23832011,47,971,-25,0,0
CF3,1435.342395,Query Service,9,1435.342395,2.29,24,0.5,7,23,1,1.36576055,HwRedeployComponent,12.89818771,87.25315103,26,564,-1386,-1323,0
CF2,181.8665712,Persistence Service,7,181.8665712,0.35,7,0.5,8,7,0,1.413342884,RestartComponent,14.73108942,93.8030449,9,193,-168,-140,0
CF1,994.9916043,Query Service,9,994.9916043,0.35,29,0.5,4,28,1,1.300839568,RestartComponent,12.89818771,87.25315103,35,751,-972,-936,0
CF2,265.0093362,User Management Service,8,265.0093362,0.35,4,0.5,14,0,4,1.49906638,RestartComponent,17.63671044,128.1755686,22,701,0,280,-280
