FAILURE_NAME,UTILITY_DROP,AFFECTED_COMPONENT,CRITICALITY,UTILITY_INCREASE,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,REPLICA,REQUEST,0,1,FO
CF2,5,Category Item Filter,5,5,1.64,2,0.5,1,1,1,1.167231712,LwRedeployComponent,12.06781267,83.23832011,26,525,-11.67231712,-6.672317123,-11.67231712
CF2,16,Reputation Service,8,16,1.69,4,0.5,3,0,4,1.253463904,HwRedeployComponent,14.0272306,151.5789161,6,216,31.46536096,91.46536096,-28.53463904
CF2,9,Region Item Filter,6,9,1.64,3,0.5,7,2,1,1.072186786,LwRedeployComponent,17.16943865,93.91547799,21,485,22.27813214,64.27813214,64.27813214
CF1,8,Availability Item Filter,8,8,1.53,2,0.5,2,1,1,1.273119986,LwRedeployComponent,5.637879756,107.8141421,9,225,-4.731199862,11.26880014,-4.731199862
CF1,7,Future Sales Item Filter,7,7,0.35,2,0.5,1,1,1,1.300753404,RestartComponent,11.61201278,170.676447,22,920,-13.00753404,-6.007534041,-13.00753404
CF1,58.5,Query Service,9,58.5,0.35,13,0.5,2,12,1,1.495306995,RestartComponent,12.89818771,87.25315103,35,762,-55.45306995,-37.45306995,142.5469301
CF2,7.5,Category Item Filter,5,7.5,1.64,3,0.5,1,2,1,1.435535898,LwRedeployComponent,12.06781267,83.23832011,21,425,-16.85535898,-11.85535898,-11.85535898
CF1,5,Category Item Filter,5,5,1.63,2,0.5,15,1,1,1.172141836,HwRedeployComponent,12.06781267,83.23832011,44,915,58.27858164,133.2785816,58.27858164
CF1,6,Region Item Filter,6,6,0.35,2,0.5,14,1,1,1.245354179,RestartComponent,17.16943865,93.91547799,28,650,65.54645821,149.5464582,65.54645821
CF3,7,Future Sales Item Filter,7,7,1.63,2,0.5,1,1,1,1.264126173,HwRedeployComponent,11.61201278,170.676447,4,133,-12.64126173,-5.641261733,-12.64126173
CF2,16,User Management Service,8,16,0.35,4,0.5,7,0,4,1.484364053,RestartComponent,17.63671044,128.1755686,22,693,109.1563595,249.1563595,-30.84364053
CF3,29.75,Authentication Service,7,31.5,1.72,5,0.9,4,4,1,1.184958039,ReplaceComponent,5.10730384,156.5920872,1,17,7.050419612,57.45041961,158.2504196
CF2,49.5,Query Service,9,49.5,1.64,11,0.5,5,10,1,1.00165673,LwRedeployComponent,12.89818771,87.25315103,15,306,-14.5165673,30.4834327,390.4834327
CF1,35.7,Authentication Service,7,37.8,1.75,6,0.9,14,5,1,1.056507218,ReplaceComponent,5.10730384,156.5920872,26,987,128.0349278,304.4349278,833.6349278
CF3,8,Seller Reputation Item Filter,8,8,1.63,2,0.5,14,1,1,1.120556478,HwRedeployComponent,17.79636848,75.97996468,17,319,92.79443522,204.7944352,92.79443522
CF3,21,Persistence Service,7,21,1.75,6,0.5,13,6,0,1.091055355,HwRedeployComponent,14.73108942,93.8030449,3,66,13.58944645,59.08944645,241.0894464
CF1,16,Reputation Service,8,16,1.53,4,0.5,8,0,4,1.483146363,LwRedeployComponent,14.0272306,151.5789161,14,506,129.1685364,289.1685364,-30.83146363
CF3,13.5,Inventory Service,9,13.5,1.66,3,0.5,5,1,2,1.377498403,HwRedeployComponent,13.07438129,70.4972201,3,36,40.22501597,107.725016,40.22501597
CF2,16,User Management Service,8,16,0.35,4,0.5,8,0,4,1.474546644,RestartComponent,17.63671044,128.1755686,30,960,129.2545336,289.2545336,-30.74546644
CF2,16,Reputation Service,8,16,1.69,4,0.5,13,0,4,1.049026482,HwRedeployComponent,14.0272306,151.5789161,8,292,233.5097352,493.5097352,-26.49026482
CF3,5,Category Item Filter,5,5,1.63,2,0.5,7,1,1,1.207135314,HwRedeployComponent,12.06781267,83.23832011,37,761,17.92864686,52.92864686,17.92864686
CF1,25,Bid and Buy Service,10,25,1.72,5,0.5,8,0,5,1.217736818,HwRedeployComponent,7.68021606,189.208131,8,375,202.8226318,442.8226318,-37.17736818
CF2,13.5,Recommendation Item Filter,9,13.5,0.35,3,0.5,2,2,1,1.348453651,RestartComponent,9.853347561,152.5462346,21,783,-8.98453651,9.01546349,9.01546349
CF2,21,Persistence Service,7,21,1.75,6,0.5,10,6,0,1.087760066,HwRedeployComponent,14.73108942,93.8030449,4,83,3.122399341,38.12239934,178.1223993
CF2,8,Availability Item Filter,8,8,1.63,2,0.5,14,1,1,1.017092628,HwRedeployComponent,5.637879756,107.8141421,24,622,93.82907372,205.8290737,93.82907372
CF3,9,Recommendation Item Filter,9,9,1.63,2,0.5,6,1,1,1.415928176,HwRedeployComponent,9.853347561,152.5462346,24,903,30.84071824,84.84071824,30.84071824
CF1,8,Buy Now Item Filter,8,8,1.63,2,0.5,5,1,1,1.192028901,HwRedeployComponent,16.2191377,143.3773476,2,44,20.07971099,60.07971099,20.07971099
CF1,6,Region Item Filter,6,6,0.35,2,0.5,11,1,1,1.427034295,RestartComponent,17.16943865,93.91547799,12,280,45.72965705,111.729657,45.72965705
CF2,17.5,Persistence Service,7,17.5,1.72,5,0.5,6,5,0,1.446643574,HwRedeployComponent,14.73108942,93.8030449,5,94,-10.96643574,10.03356426,73.03356426
CF2,12,Availability Item Filter,8,12,1.64,3,0.5,3,2,1,1.486311021,LwRedeployComponent,5.637879756,107.8141421,3,56,-2.863110214,21.13688979,21.13688979
CF3,8,Availability Item Filter,8,8,1.63,2,0.5,3,1,1,1.202647755,HwRedeployComponent,5.637879756,107.8141421,17,446,3.973522454,27.97352245,3.973522454
CF3,7,Future Sales Item Filter,7,7,1.63,2,0.5,1,1,1,1.300753404,HwRedeployComponent,11.61201278,170.676447,22,920,-13.00753404,-6.007534041,-13.00753404
CF1,9,Recommendation Item Filter,9,9,1.63,2,0.5,12,1,1,1.208279251,HwRedeployComponent,9.853347561,152.5462346,8,271,86.91720749,194.9172075,86.91720749
CF3,13.5,Inventory Service,9,13.5,1.66,3,0.5,3,1,2,1.183471424,HwRedeployComponent,13.07438129,70.4972201,30,515,15.16528576,55.66528576,15.16528576
CF3,16,Item Management Service,8,16,1.69,4,0.5,2,0,4,1.203488784,HwRedeployComponent,7.445206458,103.3109746,30,755,11.96511216,51.96511216,-28.03488784
CF2,8,Buy Now Item Filter,8,8,1.63,2,0.5,14,1,1,1.455026352,HwRedeployComponent,16.2191377,143.3773476,5,147,89.44973648,201.4497365,89.44973648
CF2,8,Buy Now Item Filter,8,8,1.64,2,0.5,5,1,1,1.374763482,LwRedeployComponent,16.2191377,143.3773476,28,993,18.25236518,58.25236518,18.25236518
CF1,8,Availability Item Filter,8,8,1.63,2,0.5,1,1,1,1.110301072,HwRedeployComponent,5.637879756,107.8141421,27,703,-11.10301072,-3.103010715,-11.10301072
CF2,16,User Management Service,8,16,0.35,4,0.5,1,0,4,1.270172853,RestartComponent,17.63671044,128.1755686,27,845,-8.701728534,11.29827147,-28.70172853
CF1,7,Comment Item Filter,7,7,0.35,2,0.5,12,1,1,1.31768725,RestartComponent,13.4881317,158.2886289,2,46,63.8231275,147.8231275,63.8231275
CF2,29.75,Authentication Service,7,29.75,1.64,5,0.85,15,4,1,1.182647144,LwRedeployComponent,5.10730384,156.5920872,12,464,136.9235286,315.4235286,672.4235286
CF1,8,Seller Reputation Item Filter,8,8,1.53,2,0.5,5,1,1,1.43391131,LwRedeployComponent,17.79636848,75.97996468,12,224,17.6608869,57.6608869,17.6608869
CF3,10,Last Second Sales Item Filter,10,10,1.63,2,0.5,3,1,1,1.137851442,HwRedeployComponent,9.667425092,81.91615479,41,825,8.621485583,38.62148558,8.621485583
CF2,10,Last Second Sales Item Filter,10,10,1.64,2,0.5,6,1,1,1.264929134,LwRedeployComponent,9.667425092,81.91615479,43,871,37.35070866,97.35070866,37.35070866
CF3,13.5,Inventory Service,9,13.5,1.66,3,0.5,4,1,2,1.421628349,HwRedeployComponent,13.07438129,70.4972201,27,462,26.28371651,80.28371651,26.28371651
CF2,10.5,Future Sales Item Filter,7,10.5,1.66,3,0.5,5,2,1,1.204369456,HwRedeployComponent,11.61201278,170.676447,4,152,12.45630544,47.45630544,47.45630544
CF1,16,Item Management Service,8,16,1.53,4,0.5,5,0,4,1.333583026,LwRedeployComponent,7.445206458,103.3109746,10,253,70.66416974,170.6641697,-29.33583026
CF1,17.5,Persistence Service,7,17.5,1.72,5,0.5,5,5,0,1.434469385,HwRedeployComponent,14.73108942,93.8030449,33,770,-14.34469385,3.155306155,55.65530615
CF2,16,Reputation Service,8,16,0.35,4,0.5,6,0,4,1.131692908,RestartComponent,14.0272306,151.5789161,18,669,92.68307092,212.6830709,-27.31692908
CF2,9,Recommendation Item Filter,9,9,0.35,2,0.5,8,1,1,1.095005919,RestartComponent,9.853347561,152.5462346,22,805,52.04994081,124.0499408,52.04994081
CF3,9,Recommendation Item Filter,9,9,1.63,2,0.5,12,1,1,1.488209849,HwRedeployComponent,9.853347561,152.5462346,11,417,84.11790151,192.1179015,84.11790151
CF1,8,Availability Item Filter,8,8,1.53,2,0.5,5,1,1,1.225089639,LwRedeployComponent,5.637879756,107.8141421,24,638,19.74910361,59.74910361,19.74910361
CF2,25,Bid and Buy Service,10,25,1.72,5,0.5,7,0,5,1.264567411,HwRedeployComponent,7.68021606,189.208131,13,594,172.3543259,382.3543259,-37.64567411
CF1,17.5,Persistence Service,7,17.5,1.53,5,0.5,7,5,0,1.498308862,LwRedeployComponent,14.73108942,93.8030449,17,376,-7.983088616,16.51691138,90.01691138
CF3,16,User Management Service,8,16,1.69,4,0.5,13,0,4,1.360215134,HwRedeployComponent,17.63671044,128.1755686,15,449,230.3978487,490.3978487,-29.60215134
CF3,9,Recommendation Item Filter,9,9,1.63,2,0.5,8,1,1,1.198162887,HwRedeployComponent,9.853347561,152.5462346,18,671,51.01837113,123.0183711,51.01837113
CF3,7,Comment Item Filter,7,7,1.63,2,0.5,4,1,1,1.219444275,HwRedeployComponent,13.4881317,158.2886289,7,269,8.805557252,36.80555725,8.805557252
CF3,17.5,Persistence Service,7,17.5,1.72,5,0.5,4,5,0,1.183278997,HwRedeployComponent,14.73108942,93.8030449,25,581,-15.33278997,-1.332789966,40.66721003
CF1,16,Item Management Service,8,16,0.35,4,0.5,8,0,4,1.148211845,RestartComponent,7.445206458,103.3109746,30,773,132.5178816,292.5178816,-27.48211845
CF2,16,Reputation Service,8,16,1.64,4,0.5,9,0,4,1.400159027,LwRedeployComponent,14.0272306,151.5789161,13,461,149.9984097,329.9984097,-30.00159027
CF3,5,Past Sales Item Filter,5,5,1.63,2,0.5,15,1,1,1.142903614,HwRedeployComponent,19.39201685,188.8243981,15,684,58.57096386,133.5709639,58.57096386
CF1,7,Future Sales Item Filter,7,7,1.53,2,0.5,10,1,1,1.358332514,LwRedeployComponent,11.61201278,170.676447,19,802,49.41667486,119.4166749,49.41667486
CF1,49.5,Query Service,9,49.5,1.9,11,0.5,12,10,1,1.461928471,HwRedeployComponent,12.89818771,87.25315103,25,532,43.88071529,151.8807153,1015.880715
CF2,35.7,Authentication Service,7,37.8,1.75,6,0.9,13,5,1,1.116989745,ReplaceComponent,5.10730384,156.5920872,8,284,114.8301026,278.6301026,770.0301026
CF2,5,Category Item Filter,5,5,0.35,2,0.5,15,1,1,1.335752205,RestartComponent,12.06781267,83.23832011,5,104,56.64247795,131.642478,56.64247795
CF2,6,Region Item Filter,6,6,0.35,2,0.5,14,1,1,1.401505075,RestartComponent,17.16943865,93.91547799,33,769,63.98494925,147.9849493,63.98494925
CF2,5,Past Sales Item Filter,5,5,1.63,2,0.5,15,1,1,1.35576759,HwRedeployComponent,19.39201685,188.8243981,2,77,56.4423241,131.4423241,56.4423241
CF1,16,Reputation Service,8,16,0.35,4,0.5,5,0,4,1.086975845,RestartComponent,14.0272306,151.5789161,24,902,73.13024155,173.1302416,-26.86975845
CF3,16,Item Management Service,8,16,1.69,4,0.5,11,0,4,1.122019573,HwRedeployComponent,7.445206458,103.3109746,3,57,192.7798043,412.7798043,-27.22019573
CF1,8,Availability Item Filter,8,8,1.53,2,0.5,14,1,1,1.354895343,LwRedeployComponent,5.637879756,107.8141421,29,777,90.45104657,202.4510466,90.45104657
CF2,7,Comment Item Filter,7,7,0.35,2,0.5,7,1,1,1.095525514,RestartComponent,13.4881317,158.2886289,19,747,31.04474486,80.04474486,31.04474486
CF3,7,Comment Item Filter,7,7,1.63,2,0.5,6,1,1,1.408266731,HwRedeployComponent,13.4881317,158.2886289,5,168,20.91733269,62.91733269,20.91733269
CF1,16,Item Management Service,8,16,0.35,4,0.5,3,0,4,1.406948434,RestartComponent,7.445206458,103.3109746,1,23,29.93051566,89.93051566,-30.06948434
CF1,29.75,Authentication Service,7,31.5,1.72,5,0.9,4,4,1,1.489874089,ReplaceComponent,5.10730384,156.5920872,9,315,4.001259114,54.40125911,155.2012591
CF1,7,Comment Item Filter,7,7,0.35,2,0.5,12,1,1,1.374534317,RestartComponent,13.4881317,158.2886289,18,677,63.25465683,147.2546568,63.25465683
CF3,17.5,Persistence Service,7,17.5,1.72,5,0.5,6,5,0,1.442702134,HwRedeployComponent,14.73108942,93.8030449,16,356,-10.92702134,10.07297866,73.07297866
CF3,17.5,Persistence Service,7,17.5,1.72,5,0.5,5,5,0,1.050641902,HwRedeployComponent,14.73108942,93.8030449,3,69,-10.50641902,6.993580976,59.49358098
CF3,8,Availability Item Filter,8,8,1.63,2,0.5,2,1,1,1.276540791,HwRedeployComponent,5.637879756,107.8141421,1,25,-4.765407909,11.23459209,-4.765407909
CF1,12,Buy Now Item Filter,8,12,1.53,3,0.5,5,2,1,1.156795674,LwRedeployComponent,16.2191377,143.3773476,22,774,16.43204326,56.43204326,56.43204326
CF2,7,Future Sales Item Filter,7,7,1.64,2,0.5,5,1,1,1.035089259,LwRedeployComponent,11.61201278,170.676447,23,956,17.64910741,52.64910741,17.64910741
CF1,6,Region Item Filter,6,6,0.35,2,0.5,3,1,1,1.434761466,RestartComponent,17.16943865,93.91547799,17,398,-2.34761466,15.65238534,-2.34761466
CF2,25,Bid and Buy Service,10,25,1.72,5,0.5,7,0,5,1.022917681,HwRedeployComponent,7.68021606,189.208131,16,751,174.7708232,384.7708232,-35.22917681
CF3,13.5,Inventory Service,9,13.5,1.66,3,0.5,4,1,2,1.409414886,HwRedeployComponent,13.07438129,70.4972201,28,486,26.40585114,80.40585114,26.40585114
CF1,8,Availability Item Filter,8,8,1.53,2,0.5,12,1,1,1.023696273,LwRedeployComponent,5.637879756,107.8141421,25,665,77.76303727,173.7630373,77.76303727
CF2,10,Last Second Sales Item Filter,10,10,1.63,2,0.5,14,1,1,1.418445583,HwRedeployComponent,9.667425092,81.91615479,17,346,115.8155442,255.8155442,115.8155442
CF2,7,Comment Item Filter,7,7,0.35,2,0.5,2,1,1,1.117593429,RestartComponent,13.4881317,158.2886289,8,314,-4.175934289,9.824065711,-4.175934289
CF2,29.75,Authentication Service,7,29.75,1.64,5,0.85,5,4,1,1.164512141,LwRedeployComponent,5.10730384,156.5920872,9,346,18.10487859,77.60487859,196.6048786
CF1,5,Past Sales Item Filter,5,5,1.63,2,0.5,1,1,1,1.119708696,HwRedeployComponent,19.39201685,188.8243981,19,881,-11.19708696,-6.197086956,-11.19708696
CF1,25,Bid and Buy Service,10,25,0.35,5,0.5,4,0,5,1.4678029,RestartComponent,7.68021606,189.208131,6,240,80.321971,200.321971,-39.678029
CF1,5,Past Sales Item Filter,5,5,1.53,2,0.5,14,1,1,1.021359845,LwRedeployComponent,19.39201685,188.8243981,15,708,54.78640155,124.7864016,54.78640155
CF2,10,Last Second Sales Item Filter,10,10,0.35,2,0.5,14,1,1,1.120567899,RestartComponent,9.667425092,81.91615479,39,798,118.794321,258.794321,118.794321
CF3,47.6,Authentication Service,7,47.6,1.81,8,0.85,9,7,1,1.044216575,HwRedeployComponent,5.10730384,156.5920872,23,894,49.05783425,156.1578342,691.6578342
CF2,8,Availability Item Filter,8,8,1.63,2,0.5,4,1,1,1.475372523,HwRedeployComponent,5.637879756,107.8141421,6,159,9.246274765,41.24627477,9.246274765
CF2,12,Buy Now Item Filter,8,12,0.35,3,0.5,13,2,1,1.318449528,RestartComponent,16.2191377,143.3773476,19,647,78.81550472,182.8155047,182.8155047
CF2,7,Comment Item Filter,7,7,1.63,2,0.5,8,1,1,1.373419692,HwRedeployComponent,13.4881317,158.2886289,24,915,35.26580308,91.26580308,35.26580308
CF2,16,Item Management Service,8,16,1.69,4,0.5,13,0,4,1.267124643,HwRedeployComponent,7.445206458,103.3109746,21,526,231.3287536,491.3287536,-28.67124643
CF3,7.5,Category Item Filter,5,7.5,1.66,3,0.5,1,2,1,1.435535898,HwRedeployComponent,12.06781267,83.23832011,21,425,-16.85535898,-11.85535898,-11.85535898
CF3,12,Availability Item Filter,8,12,1.66,3,0.5,4,2,1,1.429121347,HwRedeployComponent,5.637879756,107.8141421,3,75,5.708786534,37.70878653,37.70878653
CF2,41.65,Authentication Service,7,41.65,1.78,7,0.85,14,6,1,1.039975686,HwRedeployComponent,5.10730384,156.5920872,18,687,114.5502431,281.1502431,947.5502431
CF2,21,Persistence Service,7,21,1.75,6,0.5,11,6,0,1.283564391,HwRedeployComponent,14.73108942,93.8030449,30,696,4.664356089,43.16435609,197.1643561
CF2,8,Availability Item Filter,8,8,1.63,2,0.5,6,1,1,1.332750339,HwRedeployComponent,5.637879756,107.8141421,23,602,26.67249661,74.67249661,26.67249661
CF1,16,Item Management Service,8,16,0.35,4,0.5,15,0,4,1.025930859,RestartComponent,7.445206458,103.3109746,19,466,273.7406914,573.7406914,-26.25930859
CF2,16,Item Management Service,8,16,0.35,4,0.5,6,0,4,1.171423463,RestartComponent,7.445206458,103.3109746,39,998,92.28576537,212.2857654,-27.71423463
CF2,7,Future Sales Item Filter,7,7,1.64,2,0.5,1,1,1,1.357502903,LwRedeployComponent,11.61201278,170.676447,18,753,-13.57502903,-6.575029033,-13.57502903
CF1,12,Availability Item Filter,8,12,1.53,3,0.5,7,2,1,1.066205787,LwRedeployComponent,5.637879756,107.8141421,10,260,33.33794213,89.33794213,89.33794213
CF2,25,Bid and Buy Service,10,25,0.35,5,0.5,4,0,5,1.054824186,RestartComponent,7.68021606,189.208131,21,952,84.45175814,204.4517581,-35.54824186
CF2,5,Category Item Filter,5,5,0.35,2,0.5,3,1,1,1.142975315,RestartComponent,12.06781267,83.23832011,42,868,-1.429753148,13.57024685,-1.429753148
CF1,10,Last Second Sales Item Filter,10,10,1.63,2,0.5,1,1,1,1.339861677,HwRedeployComponent,9.667425092,81.91615479,16,317,-13.39861677,-3.398616773,-13.39861677
CF2,21,Persistence Service,7,21,1.64,6,0.5,2,6,0,1.249922039,LwRedeployComponent,14.73108942,93.8030449,19,443,-26.49922039,-19.49922039,8.500779614
CF2,8,Seller Reputation Item Filter,8,8,1.64,2,0.5,14,1,1,1.040726655,LwRedeployComponent,17.79636848,75.97996468,3,43,93.59273345,205.5927335,93.59273345
CF3,58.5,Query Service,9,58.5,1.96,13,0.5,3,12,1,1.218646826,HwRedeployComponent,12.89818771,87.25315103,40,870,-43.68646826,-16.68646826,253.3135317
CF2,16,Reputation Service,8,16,0.35,4,0.5,7,0,4,1.05374844,RestartComponent,14.0272306,151.5789161,14,507,113.4625156,253.4625156,-26.5374844
CF3,25,Bid and Buy Service,10,25,1.72,5,0.5,7,0,5,1.080559331,HwRedeployComponent,7.68021606,189.208131,16,754,174.1944067,384.1944067,-35.80559331
CF3,5,Past Sales Item Filter,5,5,1.63,2,0.5,7,1,1,1.011553291,HwRedeployComponent,19.39201685,188.8243981,20,925,19.88446709,54.88446709,19.88446709
CF1,15,Last Second Sales Item Filter,10,15,1.53,3,0.5,14,2,1,1.410753876,LwRedeployComponent,9.667425092,81.91615479,34,684,110.8924612,250.8924612,250.8924612
CF1,10,Last Second Sales Item Filter,10,10,1.53,2,0.5,5,1,1,1.03067003,LwRedeployComponent,9.667425092,81.91615479,26,532,29.6932997,79.6932997,29.6932997
CF3,29.75,Authentication Service,7,29.75,1.72,5,0.85,5,4,1,1.178258663,HwRedeployComponent,5.10730384,156.5920872,19,740,17.96741337,77.46741337,196.4674134
CF3,8,Buy Now Item Filter,8,8,1.63,2,0.5,8,1,1,1.490156801,HwRedeployComponent,16.2191377,143.3773476,16,553,41.09843199,105.098432,41.09843199
CF1,7,Future Sales Item Filter,7,7,1.63,2,0.5,5,1,1,1.317149746,HwRedeployComponent,11.61201278,170.676447,23,972,14.82850254,49.82850254,14.82850254
CF2,21,Persistence Service,7,21,1.64,6,0.5,15,6,0,1.025064856,LwRedeployComponent,14.73108942,93.8030449,38,874,21.24935144,73.74935144,283.7493514
CF3,7,Comment Item Filter,7,7,1.63,2,0.5,12,1,1,1.374534317,HwRedeployComponent,13.4881317,158.2886289,18,677,63.25465683,147.2546568,63.25465683
CF1,6,Region Item Filter,6,6,1.53,2,0.5,4,1,1,1.182145306,LwRedeployComponent,17.16943865,93.91547799,22,506,6.178546937,30.17854694,6.178546937
CF1,16,Item Management Service,8,16,1.53,4,0.5,5,0,4,1.487815843,LwRedeployComponent,7.445206458,103.3109746,13,310,69.12184157,169.1218416,-30.87815843
CF3,16,User Management Service,8,16,1.69,4,0.5,1,0,4,1.348761962,HwRedeployComponent,17.63671044,128.1755686,25,798,-9.48761962,10.51238038,-29.48761962
CF3,8,Buy Now Item Filter,8,8,1.63,2,0.5,13,1,1,1.087374632,HwRedeployComponent,16.2191377,143.3773476,13,459,85.12625368,189.1262537,85.12625368
CF2,9,Recommendation Item Filter,9,9,0.35,2,0.5,14,1,1,1.086687558,RestartComponent,9.853347561,152.5462346,24,880,106.1331244,232.1331244,106.1331244
CF1,16,Item Management Service,8,16,1.69,4,0.5,5,0,4,1.049461211,HwRedeployComponent,7.445206458,103.3109746,24,603,73.50538789,173.5053879,-26.49461211
CF3,8,Seller Reputation Item Filter,8,8,1.63,2,0.5,1,1,1,1.027937124,HwRedeployComponent,17.79636848,75.97996468,40,742,-10.27937124,-2.27937124,-10.27937124
CF1,7,Comment Item Filter,7,7,1.53,2,0.5,14,1,1,1.022208967,LwRedeployComponent,13.4881317,158.2886289,3,102,80.77791033,178.7779103,80.77791033
CF3,35.7,Authentication Service,7,35.7,1.75,6,0.85,5,5,1,1.388181385,HwRedeployComponent,5.10730384,156.5920872,12,437,9.918186155,69.41818615,247.9181862
CF1,7.5,Category Item Filter,5,7.5,0.35,3,0.5,7,2,1,1.108590501,RestartComponent,12.06781267,83.23832011,48,993,16.41409499,51.41409499,51.41409499
CF2,5,Category Item Filter,5,5,0.35,2,0.5,1,1,1,1.265294151,RestartComponent,12.06781267,83.23832011,42,869,-12.65294151,-7.652941505,-12.65294151
CF1,10,Last Second Sales Item Filter,10,10,0.35,2,0.5,14,1,1,1.23002323,RestartComponent,9.667425092,81.91615479,15,301,117.6997677,257.6997677,117.6997677
CF2,13.5,Inventory Service,9,13.5,1.64,3,0.5,8,1,2,1.418990787,LwRedeployComponent,13.07438129,70.4972201,7,111,80.31009213,188.3100921,80.31009213
CF1,16,Item Management Service,8,16,1.53,4,0.5,10,0,4,1.301090995,LwRedeployComponent,7.445206458,103.3109746,29,736,170.9890901,370.9890901,-29.01090995
CF1,8,Availability Item Filter,8,8,0.35,2,0.5,13,1,1,1.233661932,RestartComponent,5.637879756,107.8141421,14,374,83.66338068,187.6633807,83.66338068
CF1,7.5,Past Sales Item Filter,5,7.5,0.35,3,0.5,14,2,1,1.19674225,RestartComponent,19.39201685,188.8243981,14,631,50.5325775,120.5325775,120.5325775
CF3,7,Comment Item Filter,7,7,1.63,2,0.5,7,1,1,1.238849704,HwRedeployComponent,13.4881317,158.2886289,25,951,29.61150296,78.61150296,29.61150296
CF2,5,Category Item Filter,5,5,0.35,2,0.5,10,1,1,1.42639083,RestartComponent,12.06781267,83.23832011,8,151,30.7360917,80.7360917,30.7360917
CF1,15,Last Second Sales Item Filter,10,15,1.53,3,0.5,5,2,1,1.017586637,LwRedeployComponent,9.667425092,81.91615479,6,118,24.82413363,74.82413363,74.82413363
CF3,13.5,Inventory Service,9,13.5,1.66,3,0.5,12,1,2,1.36218522,HwRedeployComponent,13.07438129,70.4972201,16,273,134.8781478,296.8781478,134.8781478
CF3,8,Availability Item Filter,8,8,1.63,2,0.5,5,1,1,1.225089639,HwRedeployComponent,5.637879756,107.8141421,24,638,19.74910361,59.74910361,19.74910361
CF1,16,Reputation Service,8,16,1.69,4,0.5,7,0,4,1.236048814,HwRedeployComponent,14.0272306,151.5789161,12,445,111.6395119,251.6395119,-28.36048814
CF2,25,Bid and Buy Service,10,25,1.72,5,0.5,15,0,5,1.002136727,HwRedeployComponent,7.68021606,189.208131,7,331,414.9786327,864.9786327,-35.02136727
CF1,7,Comment Item Filter,7,7,0.35,2,0.5,8,1,1,1.174629569,RestartComponent,13.4881317,158.2886289,8,283,37.25370431,93.25370431,37.25370431
CF1,14,Comment Item Filter,7,14,0.35,4,0.5,3,3,1,1.102943896,RestartComponent,13.4881317,158.2886289,21,802,-4.029438964,16.97056104,37.97056104
CF3,16,User Management Service,8,16,1.69,4,0.5,2,0,4,1.383859476,HwRedeployComponent,17.63671044,128.1755686,29,901,10.16140524,50.16140524,-29.83859476
CF1,25,Bid and Buy Service,10,25,1.72,5,0.5,1,0,5,1.323663899,HwRedeployComponent,7.68021606,189.208131,12,566,-8.236638987,21.76336101,-38.23663899
CF3,8,Seller Reputation Item Filter,8,8,1.63,2,0.5,7,1,1,1.163859767,HwRedeployComponent,17.79636848,75.97996468,44,830,36.36140233,92.36140233,36.36140233
CF3,6,Region Item Filter,6,6,1.63,2,0.5,9,1,1,1.32145732,HwRedeployComponent,17.16943865,93.91547799,34,785,34.7854268,88.7854268,34.7854268
CF3,21,Persistence Service,7,21,1.75,6,0.5,7,6,0,1.473157657,HwRedeployComponent,14.73108942,93.8030449,19,424,-11.23157657,13.26842343,111.2684234
CF1,5,Past Sales Item Filter,5,5,1.53,2,0.5,14,1,1,1.005282599,LwRedeployComponent,19.39201685,188.8243981,8,376,54.94717401,124.947174,54.94717401
CF2,10,Past Sales Item Filter,5,10,1.69,4,0.5,8,3,1,1.282762456,HwRedeployComponent,19.39201685,188.8243981,15,707,17.17237544,57.17237544,97.17237544
CF2,7,Comment Item Filter,7,7,1.63,2,0.5,13,1,1,1.307411104,HwRedeployComponent,13.4881317,158.2886289,23,889,70.92588896,161.925889,70.92588896
CF1,16,Item Management Service,8,16,0.35,4,0.5,14,0,4,1.368410273,RestartComponent,7.445206458,103.3109746,2,50,250.3158973,530.3158973,-29.68410273
CF2,12,Seller Reputation Item Filter,8,12,1.64,3,0.5,7,2,1,1.127011822,LwRedeployComponent,17.79636848,75.97996468,26,488,32.72988178,88.72988178,88.72988178
CF1,7,Future Sales Item Filter,7,7,0.35,2,0.5,14,1,1,1.223471485,RestartComponent,11.61201278,170.676447,13,545,78.76528515,176.7652851,78.76528515
CF3,21,Persistence Service,7,21,1.75,6,0.5,4,6,0,1.167378396,HwRedeployComponent,14.73108942,93.8030449,39,906,-18.67378396,-4.67378396,51.32621604
CF1,8,Buy Now Item Filter,8,8,1.63,2,0.5,14,1,1,1.422273657,HwRedeployComponent,16.2191377,143.3773476,24,841,89.77726343,201.7772634,89.77726343
CF3,9,Recommendation Item Filter,9,9,1.63,2,0.5,4,1,1,1.316993312,HwRedeployComponent,9.853347561,152.5462346,25,940,13.83006688,49.83006688,13.83006688
CF3,8,Buy Now Item Filter,8,8,1.63,2,0.5,12,1,1,1.376885914,HwRedeployComponent,16.2191377,143.3773476,5,153,74.23114086,170.2311409,74.23114086
CF3,10,Last Second Sales Item Filter,10,10,1.63,2,0.5,7,1,1,1.031884471,HwRedeployComponent,9.667425092,81.91615479,18,352,49.68115529,119.6811553,49.68115529
